what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.customizePerspective",1331654890465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331654897465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331654917365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.customizePerspective",1331654917374
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1331654920770
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331654950720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331654989428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331654998736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655010590
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1331655014230
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1331655014287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655015437
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1331655015445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655016379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655121671
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1331655126389
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1331655126414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655126415
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655129715
closed,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1331655129735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655137640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655170800
started,bundle,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer",1331655170865
opened,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655170889
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655170910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655170914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655170914
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1331655178972
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655186145
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655189818
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655190520
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655197794
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655200910
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655202468
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655204281
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655208878
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655212435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655216672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655248050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655254279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655264294
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655264439
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655264502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655264503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655264503
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655266507
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655268387
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655269469
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655271241
closed,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655271247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655275356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655281121
opened,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655281158
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655281187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655281187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1331655281187
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655282707
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655284271
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655285758
activated,view,com.android.ide.eclipse.hierarchyviewer,16.0.1.v201112150204-238534,"com.android.ide.eclipse.hierarchyviewer.views.PropertyView",1331655288054
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655288966
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655290301
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.ui.views.PropertySheet while still in the middle of activating part com.android.ide.eclipse.editors.layout.LayoutEditor",1331655290353
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1331655295505
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655339864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1331655341343
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1331655347559
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655358584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655392578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655393766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655394035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655394306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655394541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655394788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655395064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655395592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1331655418230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331655420975
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1331655422232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1331655423121
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655432817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655436771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655447980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331655482936
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655485366
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1331655522684
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1331655524577
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1331655524923
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1331655525223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655534681
error,log,,,"Unhandled event loop exception",1331655548306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655560703
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331655561927
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655572347
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655572493
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331655597940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655602612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655606289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1331655606299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1331655606299
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655608551
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655645140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655645219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655658944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655824445
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655827139
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331655827722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655861423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655973390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655975354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655988323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655989694
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331655990926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331655991748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656047031
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331656049113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656053553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656078721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656080638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656359366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656360993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656366784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656368534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656463840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656465578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656486370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656489202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656571462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331656573518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656596265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656598156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656600046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656601018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656612965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656613768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656616806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656622879
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1331656622973
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1331656622993
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.external.javadoc",1331656639145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656639163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656646013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656648653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656680433
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331656682543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331656685231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331656688785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331657053413
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1331657056274
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1331657056278
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1331657056301
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1331657056498
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1331657056532
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.external.javadoc",1331657056555
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1331657078776
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1331657090863
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1331657090880
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1331657094084
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331657094177
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1331657094178
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1331657097554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1331657100586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1331657101186
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1331657102765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1331657102884
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1331657103638
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1331657103765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331657109282
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1331657109282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331657112381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331658441160
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331658442551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331658450827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331658500810
error,log,,,"Unhandled event loop exception",1331658500905
error,log,,,"Unhandled event loop exception",1331658500929
error,log,,,"Unhandled event loop exception",1331658501402
error,log,,,"Unhandled event loop exception",1331658501407
error,log,,,"Unhandled event loop exception",1331658501897
error,log,,,"Unhandled event loop exception",1331658504771
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331658510443
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331658513310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1331658519910
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1331658522572
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1331658522630
